contig.name,length,accession,annotation,percent.identity,match.length,evalue,kingdom,virus,taxonomy.number,virus.name,taxonomy,taxonomy.pattern,P18F,W3F,W64F,Y14F,Y17F,Y18F,Y25F,Y41F,Y52F,Y70F,Y7F
k141_3123753,376,QRD99307.1,"QRD99307.1 MAG: RNA-dependent RNA polymerase, partial [Statovirus sp.]",49.4,77,3.85E-15,Viruses,Statovirus sp.,2747383,Statovirus sp.,root|Viruses|unclassified viruses|Statovirus|Statovirus sp.,no rank|superkingdom|no rank|clade|species,0,0,0,0,0,18,0,0,0,0,0
k141_1040201,321,DAC81494.1,DAC81494.1 TPA_asm: hypothetical protein [Blastocystis MELD virus],39.6,91,3.11E-21,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,14,0,0,0,0,0,0,0,0
k141_1370458,393,DAC81495.1,DAC81495.1 TPA_asm: PolB [Blastocystis MELD virus],67,94,2.06E-35,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,10,0,0,0,0,0,0,0,0
k141_1485163,921,DAC81482.1,DAC81482.1 TPA_asm: penton+ [Blastocystis MELD virus],52.5,80,6.76E-15,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,51,0,0,0,0,0,6,0,0
k141_1852150,6238,DAC81495.1,DAC81495.1 TPA_asm: PolB [Blastocystis MELD virus],44,1412,0,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,4943,0,0,0,0,0,25,0,0
k141_193756,379,DAC81495.1,DAC81495.1 TPA_asm: PolB [Blastocystis MELD virus],46.7,122,1.33E-26,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,16,0,0,0,0,0,0,0,0
k141_2216620,395,DAC81495.1,DAC81495.1 TPA_asm: PolB [Blastocystis MELD virus],49.4,87,2.44E-17,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,0,0,0,0,0,0,6,0,0
k141_2692467,1670,DAC81487.1,"DAC81487.1 TPA_asm: adenain, partial [Blastocystis MELD virus]",36.2,138,2.98E-16,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,215,0,0,0,0,0,4,0,0
k141_2750884,788,DAC81484.1,DAC81484.1 TPA_asm: hypothetical protein [Blastocystis MELD virus],66.7,225,2.72E-93,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,38,0,0,0,0,0,4,0,0
k141_331959,1354,DAC81482.1,DAC81482.1 TPA_asm: penton+ [Blastocystis MELD virus],33.9,333,2.39E-35,Viruses,Blastocystis MELD virus,2707325,Blastocystis MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Blastocystis MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,0,0,77,0,0,0,0,0,0,0,0
k141_2259487,364,DAC81507.1,DAC81507.1 TPA_asm: PolB [Bovine rumen MELD virus],38.5,96,2.25E-12,Viruses,Bovine rumen MELD virus,2707308,Bovine rumen MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Bovine rumen MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,15,0,0,0,0,0,0,0,0,0,0
k141_563380,1415,DAC81716.1,DAC81716.1 TPA_asm: PolB [Sheep rumen MELD virus],25.5,482,6.84E-21,Viruses,Sheep rumen MELD virus,2707322,Sheep rumen MELD virus,root|Viruses|unclassified viruses|unclassified DNA viruses|unclassified dsDNA viruses|Sheep rumen MELD virus,no rank|superkingdom|no rank|no rank|no rank|species,98,0,0,6,0,0,0,0,0,0,0
k141_101787,7923,ADY76802.1,ADY76802.1 PP287 [Orf virus],84.2,38,3.89E-11,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,12,1,6,427,38,137,0,6,4,0,420
k141_1029673,620,ADY76686.1,ADY76686.1 PP1 [Orf virus],77.1,70,7.56E-26,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,26,5,4,0,5,0,0,17
k141_1047824,531,ADY76686.1,ADY76686.1 PP1 [Orf virus],77.9,95,3.08E-46,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,2,2,7,2,4,0,4,0,2,8
k141_1101829,3005,ADY76802.1,ADY76802.1 PP287 [Orf virus],83.3,42,4.67E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,2,12,114,0,39,0,2,0,0,122
k141_1182229,525,ADY76802.1,ADY76802.1 PP287 [Orf virus],61.7,47,1.46E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,14,0,2,0,0,2,0,2
k141_1243869,339,ADY76686.1,ADY76686.1 PP1 [Orf virus],74.4,78,7.31E-31,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,4,0,4,0,0,0,0,3
k141_1342288,883,ADY76802.1,ADY76802.1 PP287 [Orf virus],79.1,43,2.74E-15,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,16,2,1,0,0,0,0,18
k141_1396195,1161,ADY76802.1,ADY76802.1 PP287 [Orf virus],71.7,46,1.88E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,27,6,16,0,0,0,0,10
k141_1404549,434,ADY76686.1,ADY76686.1 PP1 [Orf virus],65.2,69,3.67E-19,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,14,0,4,0,0,0,0,4
k141_1428847,664,ADY76686.1,ADY76686.1 PP1 [Orf virus],69,84,1.47E-29,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,7,0,4,0,0,0,0,6
k141_1436055,393,ADY76802.1,ADY76802.1 PP287 [Orf virus],75.5,53,1.10E-16,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,6,0,4,0,0,0,0,2
k141_1540033,662,ADY76802.1,ADY76802.1 PP287 [Orf virus],75.6,45,4.29E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,12,14,12,0,0,0,0,2
k141_154024,613,ADY76802.1,ADY76802.1 PP287 [Orf virus],73.9,46,8.86E-12,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,21,8,4,0,0,0,2,9
k141_1555924,473,ADY76686.1,ADY76686.1 PP1 [Orf virus],87.8,41,5.56E-16,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,8,0,1,0,0,0,0,10
k141_1694483,888,ADY76802.1,ADY76802.1 PP287 [Orf virus],86.8,38,2.06E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,32,1,14,0,0,0,0,41
k141_1766978,563,ADY76802.1,ADY76802.1 PP287 [Orf virus],72.5,51,1.68E-15,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,16,2,6,0,0,4,0,2
k141_2031152,367,ADY76686.1,ADY76686.1 PP1 [Orf virus],80,65,1.29E-26,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,11,0,6,0,0,0,0,2
k141_2054565,735,ADY76686.1,ADY76686.1 PP1 [Orf virus],68.4,76,8.79E-25,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,2,17,2,10,2,0,0,4,8
k141_2226683,699,ADY76686.1,ADY76686.1 PP1 [Orf virus],68.2,88,2.83E-32,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,2,25,4,4,0,7,0,0,6
k141_2286760,331,ADY76802.1,ADY76802.1 PP287 [Orf virus],73.2,41,6.23E-11,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,8,0,0,0,0,0,0,15
k141_2373049,702,ADY76802.1,ADY76802.1 PP287 [Orf virus],59.3,59,2.14E-12,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,22,2,0,0,0,0,0,8
k141_2471098,632,ADY76686.1,ADY76686.1 PP1 [Orf virus],64.9,97,1.59E-34,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,21,0,18,0,0,0,0,28
k141_2476118,3031,ADY76686.1,ADY76686.1 PP1 [Orf virus],76.4,55,3.08E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,167,6,42,2,0,10,0,57
k141_2480227,488,ADY76802.1,ADY76802.1 PP287 [Orf virus],73.2,56,2.35E-18,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,4,0,0,0,0,0,0,4
k141_2489007,482,ADY76686.1,ADY76686.1 PP1 [Orf virus],63.9,61,5.44E-17,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,12,0,11,0,0,0,0,5
k141_2527689,679,ADY76802.1,ADY76802.1 PP287 [Orf virus],82.6,46,1.19E-18,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,7,8,0,0,0,0,0,16
k141_2549592,828,ADY76686.1,ADY76686.1 PP1 [Orf virus],71.1,97,1.58E-39,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,19,14,2,0,18,0,0,4
k141_2598023,440,ADY76802.1,ADY76802.1 PP287 [Orf virus],77.4,53,3.55E-19,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,0,2,4,0,2,0,0,6
k141_2635059,963,ADY76686.1,ADY76686.1 PP1 [Orf virus],79.7,74,2.82E-27,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,28,4,11,2,1,0,4,14
k141_266956,534,ADY76802.1,ADY76802.1 PP287 [Orf virus],73.1,67,8.73E-25,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,8,2,0,0,6,0,0,10
k141_2678553,818,ADY76686.1,ADY76686.1 PP1 [Orf virus],75,56,1.05E-16,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,37,4,14,0,0,0,0,10
k141_2701035,490,ADY76802.1,ADY76802.1 PP287 [Orf virus],76.7,43,1.53E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,4,2,6,0,0,0,0,4
k141_2817579,413,ADY76686.1,ADY76686.1 PP1 [Orf virus],69.6,56,4.76E-15,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,6,0,0,6,0,4,0,2,0,4,2
k141_2965104,1447,ADY76686.1,ADY76686.1 PP1 [Orf virus],70.4,98,2.38E-36,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,2,28,6,15,0,38,0,0,14
k141_2973323,324,ADY76686.1,ADY76686.1 PP1 [Orf virus],75.3,97,9.95E-44,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,2,18,10,10,1,0,0,0,23
k141_3133131,1956,ADY76686.1,ADY76686.1 PP1 [Orf virus],74.4,78,3.60E-23,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,43,6,14,0,0,0,0,120
k141_3165652,717,ADY76686.1,ADY76686.1 PP1 [Orf virus],59.5,84,7.41E-17,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,6,0,0,20,2,2,0,0,8,0,10
k141_357568,551,ADY76802.1,ADY76802.1 PP287 [Orf virus],77.3,44,1.36E-16,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,6,4,0,0,0,0,0,2
k141_546563,863,ADY76686.1,ADY76686.1 PP1 [Orf virus],76.8,82,3.76E-34,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,30,0,11,0,0,0,0,22
k141_548349,572,ADY76686.1,ADY76686.1 PP1 [Orf virus],73.2,82,3.81E-33,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,2,4,2,47,0,18,0,2,0,0,17
k141_565216,1990,ADY76686.1,ADY76686.1 PP1 [Orf virus],58.2,79,1.19E-14,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,38,6,4,0,0,0,0,44
k141_583456,395,ADY76686.1,ADY76686.1 PP1 [Orf virus],80.9,47,2.71E-18,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,4,0,2,0,0,0,0,2
k141_655551,547,ADY76686.1,ADY76686.1 PP1 [Orf virus],64.6,79,5.25E-23,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,9,2,8,0,0,0,0,6
k141_787100,531,ADY76686.1,ADY76686.1 PP1 [Orf virus],78.6,56,6.97E-22,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,10,0,0,0,0,0,0,3
k141_930861,302,ADY76802.1,ADY76802.1 PP287 [Orf virus],60.8,51,6.80E-13,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,0,2,4,0,6,0,0,0
k141_945302,2166,ADY76802.1,ADY76802.1 PP287 [Orf virus],63.3,60,6.98E-14,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,74,2,40,0,0,0,2,79
k141_959903,1037,ADY76802.1,ADY76802.1 PP287 [Orf virus],75.5,53,1.43E-15,Viruses,Orf virus,10258,Orf virus,root|Viruses|Varidnaviria|Bamfordvirae|Nucleocytoviricota|Pokkesviricetes|Chitovirales|Poxviridae|Chordopoxvirinae|Parapoxvirus|Orf virus,no rank|superkingdom|clade|kingdom|phylum|class|order|family|subfamily|genus|species,0,0,0,18,2,2,0,0,0,0,28
k141_1682161,462,YP_094054.1,YP_094054.1 E4 ORFC [Bovine mastadenovirus A],43.5,108,1.85E-20,Viruses,Bovine mastadenovirus A,129953,Bovine mastadenovirus A,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Bovine mastadenovirus A,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,12,0,0,0,0,0,4,0,0,0,0
k141_376303,341,YP_094035.1,YP_094035.1 pIIIa [Bovine mastadenovirus A],71.4,91,6.30E-35,Viruses,Bovine mastadenovirus A,129953,Bovine mastadenovirus A,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Bovine mastadenovirus A,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,4,0,0,0,0,0,4,0,0,0,0
k141_2460708,480,APD29208.1,APD29208.1 orf8 [Canine mastadenovirus A],55,129,1.25E-31,Viruses,Canine mastadenovirus A,10537,Canine mastadenovirus A,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Canine mastadenovirus A,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,24,0,0,0,0,0,0,0,0,0,0
k141_2843373,748,AP_000009.1,AP_000009.1 III [Ovine mastadenovirus A],85.9,99,4.13E-42,Viruses,Ovine mastadenovirus A,114424,Ovine mastadenovirus A,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Ovine mastadenovirus A,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,70,0,0,0,0,0,11,0,0,0,0
k141_503648,588,AAF40111.1,"AAF40111.1 DNA-binding protein, partial [Ovine mastadenovirus A]",70.2,188,2.18E-94,Viruses,Ovine mastadenovirus A,114424,Ovine mastadenovirus A,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Ovine mastadenovirus A,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species,18,0,4,0,0,0,4,0,0,0,0
k141_1166760,4854,BCT90778.1,BCT90778.1 100K protein [Bovine adenovirus 2],74.7,572,3.88E-282,Viruses,Bovine adenovirus 2,114429,Bovine adenovirus 2,root|Viruses|Varidnaviria|Bamfordvirae|Preplasmiviricota|Tectiliviricetes|Rowavirales|Adenoviridae|Mastadenovirus|Ovine mastadenovirus A|Bovine adenovirus 2,no rank|superkingdom|clade|kingdom|phylum|class|order|family|genus|species|serotype,722,0,5,22,0,0,213,0,0,0,0
